Chips Id,Chips Name,Chips Number,Chips Start Event,Chips Stop Event,Chips Chip Type,Chips Overrides Element Types,Chips Overrides Pick Multiplier,Chips Overrides Rules Squad Squadsize,Chips Overrides Element Types Id,Chips Overrides Element Types Plural Name,Chips Overrides Element Types Plural Name Short,Chips Overrides Element Types Singular Name,Chips Overrides Element Types Singular Name Short,Chips Overrides Element Types Squad Select,Chips Overrides Element Types Squad Min Select,Chips Overrides Element Types Squad Max Select,Chips Overrides Element Types Squad Min Play,Chips Overrides Element Types Squad Max Play,Chips Overrides Element Types Ui Shirt Specific,Chips Overrides Element Types Sub Positions Locked,Chips Overrides Element Types Element Count,Events Id,Events Name,Events Deadline Time,Events Release Time,Events Average Entry Score,Events Finished,Events Data Checked,Events Highest Scoring Entry,Events Deadline Time Epoch,Events Deadline Time Game Offset,Events Highest Score,Events Is Previous,Events Is Current,Events Is Next,Events Cup Leagues Created,Events H2h Ko Matches Created,Events Can Enter,Events Can Manage,Events Released,Events Ranked Count,Events Overrides Element Types,Events Overrides Pick Multiplier,Events Chip Plays Chip Name,Events Chip Plays Num Played,Events Most Selected,Events Most Transferred In,Events Top Element,Events Top Element Info Id,Events Top Element Info Points,Events Transfers Made,Events Most Captained,Events Most Vice Captained,Events Chip Plays,Events Top Element Info,Game Settings League Join Private Max,Game Settings League Join Public Max,Game Settings League Max Size Public Classic,Game Settings League Max Size Public H2h,Game Settings League Max Size Private H2h,Game Settings League Max Ko Rounds Private H2h,Game Settings League Prefix Public,Game Settings League Points H2h Win,Game Settings League Points H2h Lose,Game Settings League Points H2h Draw,Game Settings League Ko First Instead Of Random,Game Settings Cup Start Event Id,Game Settings Cup Stop Event Id,Game Settings Cup Qualifying Method,Game Settings Cup Type,Game Settings Featured Entries,Game Settings Element Sell At Purchase Price,Game Settings Percentile Ranks,Game Settings Underdog Differential,Game Settings Squad Squadplay,Game Settings Squad Squadsize,Game Settings Squad Special Min,Game Settings Squad Special Max,Game Settings Squad Team Limit,Game Settings Squad Total Spend,Game Settings Ui Currency Multiplier,Game Settings Ui Use Special Shirts,Game Settings Ui Special Shirt Exclusions,Game Settings Stats Form Days,Game Settings Sys Vice Captain Enabled,Game Settings Transfers Cap,Game Settings Transfers Sell On Fee,Game Settings Max Extra Free Transfers,Game Settings League H2h Tiebreak Stats,Game Settings Timezone,Game Config Settings Entry Per Event,Game Config Settings Timezone,Game Config Rules League Join Private Max,Game Config Rules League Join Public Max,Game Config Rules League Max Size Public Classic,Game Config Rules League Max Size Public H2h,Game Config Rules League Max Size Private H2h,Game Config Rules League Max Ko Rounds Private H2h,Game Config Rules League Prefix Public,Game Config Rules League Points H2h Win,Game Config Rules League Points H2h Lose,Game Config Rules League Points H2h Draw,Game Config Rules League Ko First Instead Of Random,Game Config Rules Cup Start Event Id,Game Config Rules Cup Stop Event Id,Game Config Rules Cup Qualifying Method,Game Config Rules Cup Type,Game Config Rules Featured Entries,Game Config Rules Element Sell At Purchase Price,Game Config Rules Percentile Ranks,Game Config Rules Underdog Differential,Game Config Rules Squad Squadplay,Game Config Rules Squad Squadsize,Game Config Rules Squad Special Min,Game Config Rules Squad Special Max,Game Config Rules Squad Team Limit,Game Config Rules Squad Total Spend,Game Config Rules Ui Currency Multiplier,Game Config Rules Ui Use Special Shirts,Game Config Rules Ui Special Shirt Exclusions,Game Config Rules Stats Form Days,Game Config Rules Sys Vice Captain Enabled,Game Config Rules Transfers Cap,Game Config Rules Transfers Sell On Fee,Game Config Rules Max Extra Free Transfers,Game Config Rules League H2h Tiebreak Stats,Game Config Scoring Long Play,Game Config Scoring Short Play,Game Config Scoring Goals Conceded Def,Game Config Scoring Goals Conceded Fwd,Game Config Scoring Goals Conceded Gkp,Game Config Scoring Goals Conceded Mid,Game Config Scoring Goals Conceded Mng,Game Config Scoring Saves,Game Config Scoring Goals Scored Def,Game Config Scoring Goals Scored Fwd,Game Config Scoring Goals Scored Gkp,Game Config Scoring Goals Scored Mid,Game Config Scoring Goals Scored Mng,Game Config Scoring Assists,Game Config Scoring Clean Sheets Def,Game Config Scoring Clean Sheets Fwd,Game Config Scoring Clean Sheets Gkp,Game Config Scoring Clean Sheets Mid,Game Config Scoring Clean Sheets Mng,Game Config Scoring Penalties Saved,Game Config Scoring Penalties Missed,Game Config Scoring Yellow Cards,Game Config Scoring Red Cards,Game Config Scoring Own Goals,Game Config Scoring Bonus,Game Config Scoring Bps,Game Config Scoring Influence,Game Config Scoring Creativity,Game Config Scoring Threat,Game Config Scoring Ict Index,Game Config Scoring Special Multiplier,Game Config Scoring Mng Goals Scored Def,Game Config Scoring Mng Goals Scored Fwd,Game Config Scoring Mng Goals Scored Gkp,Game Config Scoring Mng Goals Scored Mid,Game Config Scoring Mng Goals Scored Mng,Game Config Scoring Mng Clean Sheets Def,Game Config Scoring Mng Clean Sheets Fwd,Game Config Scoring Mng Clean Sheets Gkp,Game Config Scoring Mng Clean Sheets Mid,Game Config Scoring Mng Clean Sheets Mng,Game Config Scoring Mng Win Def,Game Config Scoring Mng Win Fwd,Game Config Scoring Mng Win Gkp,Game Config Scoring Mng Win Mid,Game Config Scoring Mng Win Mng,Game Config Scoring Mng Draw Def,Game Config Scoring Mng Draw Fwd,Game Config Scoring Mng Draw Gkp,Game Config Scoring Mng Draw Mid,Game Config Scoring Mng Draw Mng,Game Config Scoring Mng Loss,Game Config Scoring Mng Underdog Win Def,Game Config Scoring Mng Underdog Win Fwd,Game Config Scoring Mng Underdog Win Gkp,Game Config Scoring Mng Underdog Win Mid,Game Config Scoring Mng Underdog Win Mng,Game Config Scoring Mng Underdog Draw Def,Game Config Scoring Mng Underdog Draw Fwd,Game Config Scoring Mng Underdog Draw Gkp,Game Config Scoring Mng Underdog Draw Mid,Game Config Scoring Mng Underdog Draw Mng,Phases Id,Phases Name,Phases Start Event,Phases Stop Event,Phases Highest Score,Teams Code,Teams Draw,Teams Form,Teams Id,Teams Loss,Teams Name,Teams Played,Teams Points,Teams Position,Teams Short Name,Teams Strength,Teams Team Division,Teams Unavailable,Teams Win,Teams Strength Overall Home,Teams Strength Overall Away,Teams Strength Attack Home,Teams Strength Attack Away,Teams Strength Defence Home,Teams Strength Defence Away,Teams Pulse Id,Total Players,Element Stats Label,Element Stats Name,Element Types Id,Element Types Plural Name,Element Types Plural Name Short,Element Types Singular Name,Element Types Singular Name Short,Element Types Squad Select,Element Types Squad Min Select,Element Types Squad Max Select,Element Types Squad Min Play,Element Types Squad Max Play,Element Types Ui Shirt Specific,Element Types Sub Positions Locked,Element Types Element Count,Elements Can Transact,Elements Can Select,Elements Chance Of Playing Next Round,Elements Chance Of Playing This Round,Elements Code,Elements Cost Change Event,Elements Cost Change Event Fall,Elements Cost Change Start,Elements Cost Change Start Fall,Elements Dreamteam Count,Elements Element Type,Elements Ep Next,Elements Ep This,Elements Event Points,Elements First Name,Elements Form,Elements Id,Elements In Dreamteam,Elements News,Elements News Added,Elements Now Cost,Elements Photo,Elements Points Per Game,Elements Removed,Elements Second Name,Elements Selected By Percent,Elements Special,Elements Squad Number,Elements Status,Elements Team,Elements Team Code,Elements Total Points,Elements Transfers In,Elements Transfers In Event,Elements Transfers Out,Elements Transfers Out Event,Elements Value Form,Elements Value Season,Elements Web Name,Elements Region,Elements Team Join Date,Elements Has Temporary Code,Elements Opta Code,Elements Minutes,Elements Goals Scored,Elements Assists,Elements Clean Sheets,Elements Goals Conceded,Elements Own Goals,Elements Penalties Saved,Elements Penalties Missed,Elements Yellow Cards,Elements Red Cards,Elements Saves,Elements Bonus,Elements Bps,Elements Influence,Elements Creativity,Elements Threat,Elements Ict Index,Elements Starts,Elements Expected Goals,Elements Expected Assists,Elements Expected Goal Involvements,Elements Expected Goals Conceded,Elements Mng Win,Elements Mng Draw,Elements Mng Loss,Elements Mng Underdog Win,Elements Mng Underdog Draw,Elements Mng Clean Sheets,Elements Mng Goals Scored,Elements Influence Rank,Elements Influence Rank Type,Elements Creativity Rank,Elements Creativity Rank Type,Elements Threat Rank,Elements Threat Rank Type,Elements Ict Index Rank,Elements Ict Index Rank Type,Elements Corners And Indirect Freekicks Order,Elements Corners And Indirect Freekicks Text,Elements Direct Freekicks Order,Elements Direct Freekicks Text,Elements Penalties Order,Elements Penalties Text,Elements Expected Goals Per 90,Elements Saves Per 90,Elements Expected Assists Per 90,Elements Expected Goal Involvements Per 90,Elements Expected Goals Conceded Per 90,Elements Goals Conceded Per 90,Elements Now Cost Rank,Elements Now Cost Rank Type,Elements Form Rank,Elements Form Rank Type,Elements Points Per Game Rank,Elements Points Per Game Rank Type,Elements Selected Rank,Elements Selected Rank Type,Elements Starts Per 90,Elements Clean Sheets Per 90
6,manager,1,24,38,transfer,,,16,5,Managers,MNG,Manager,MNG,1,,,,,TRUE,16,20,38,Gameweek 38,2025-05-25T13:30:00Z,,65,TRUE,TRUE,6515835,1748179800,,146,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11217094,,,manager,1177726,328,321,447,447,17,11002861,328,401,,,30,5,20,16,16,3,League,3,,1,,,,,,,,"1,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,95,90,95",5,11,15,,,3,1000,10,,,30,TRUE,20,0.5,4,"+goals_scored,-goals_conceded",UTC,,UTC,30,5,20,16,16,3,League,3,,1,,,,,,,,"1,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,95,90,95",5,11,15,,,3,1000,10,,,30,TRUE,20,0.5,4,"+goals_scored,-goals_conceded",2,1,-1,,-1,,,1,6,4,10,5,,3,4,,4,1,,5,-2,-1,-3,-2,1,,,,,,1,,,,,1,,,,,2,,,,,6,,,,,3,,,,,,10,,,,,5,11,May,35,38,146,39,,,20,,Wolves,,,17,WOL,3,,,,1095,1095,1070,1070,1120,1120,38,11289716,Manager Goals Scored,mng_goals_scored,5,Managers,MNG,Manager,MNG,3,,,1,3,TRUE,12,20,TRUE,TRUE,100,100,58621,-1,1,-4,4,1,2,0,0,1,Kyle,0,363,TRUE,Loaned to Milan,2025-01-27T09:56:49.234718Z,51,58621.jpg,0.9,,Walker,2.8,,,u,13,43,13,187185,1088,887213,6095,0,2.5,Walker,241,2017-07-14,,p58621,966,2,4,4,21,1,1,1,3,1,26,1,63,157.4,147.7,29,33.5,9,0.12,1.34,1.46,19.26,2,1,1,1,,1,6,267,98,180,41,320,104,272,85,3,,3,,1,,0.01,2.89,0.12,0.13,1.79,1.96,173,20,727,253,493,168,109,43,0.84,0.31
6,manager,1,24,38,transfer,,,16,5,Managers,MNG,Manager,MNG,1,,,,,TRUE,16,20,38,Gameweek 38,2025-05-25T13:30:00Z,,65,TRUE,TRUE,6515835,1748179800,,146,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11217094,,,manager,1177726,328,321,447,447,17,11002861,328,401,,,30,5,20,16,16,3,League,3,,1,,,,,,,,"1,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,95,90,95",5,11,15,,,3,1000,10,,,30,TRUE,20,0.5,4,"+goals_scored,-goals_conceded",UTC,,UTC,30,5,20,16,16,3,League,3,,1,,,,,,,,"1,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,95,90,95",5,11,15,,,3,1000,10,,,30,TRUE,20,0.5,4,"+goals_scored,-goals_conceded",2,1,-1,,-1,,,1,6,4,10,5,,3,4,,4,1,,5,-2,-1,-3,-2,1,,,,,,1,,,,,1,,,,,2,,,,,6,,,,,3,,,,,,10,,,,,5,11,May,35,38,146,39,,,20,,Wolves,,,17,WOL,3,,,,1095,1095,1070,1070,1120,1120,38,11289716,Manager Goals Scored,mng_goals_scored,5,Managers,MNG,Manager,MNG,3,,,1,3,TRUE,12,20,TRUE,TRUE,100,100,510281,-1,1,-2,2,2,3,2.5,2.5,5,Sávio 'Savinho',2.5,571,TRUE,Loaned to Milan,2024-10-31T02:30:07.756984Z,63,510281.jpg,4.1,,Moreira de Oliveira,2.7,,,a,13,43,77,1163018,7262,979087,17620,0.4,12.2,Savinho,30,2024-07-18,,p510281,1167,1,9,3,21,1,1,1,2,1,26,12,324,308.2,483.2,455,124.8,14,3.1,5.12,8.22,15.84,2,1,1,1,,1,6,147,55,35,28,39,22,44,29,6,,4,,1,,0.24,2.89,0.39,0.63,1.22,1.62,56,31,152,60,51,26,117,34,1.08,0.23
6,manager,1,24,38,transfer,,,16,5,Managers,MNG,Manager,MNG,1,,,,,TRUE,16,20,38,Gameweek 38,2025-05-25T13:30:00Z,,65,TRUE,TRUE,6515835,1748179800,,146,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11217094,,,manager,1177726,328,321,447,447,17,11002861,328,401,,,30,5,20,16,16,3,League,3,,1,,,,,,,,"1,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,95,90,95",5,11,15,,,3,1000,10,,,30,TRUE,20,0.5,4,"+goals_scored,-goals_conceded",UTC,,UTC,30,5,20,16,16,3,League,3,,1,,,,,,,,"1,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,95,90,95",5,11,15,,,3,1000,10,,,30,TRUE,20,0.5,4,"+goals_scored,-goals_conceded",2,1,-1,,-1,,,1,6,4,10,5,,3,4,,4,1,,5,-2,-1,-3,-2,1,,,,,,1,,,,,1,,,,,2,,,,,6,,,,,3,,,,,,10,,,,,5,11,May,35,38,146,39,,,20,,Wolves,,,17,WOL,3,,,,1095,1095,1070,1070,1120,1120,38,11289716,Manager Goals Scored,mng_goals_scored,5,Managers,MNG,Manager,MNG,3,,,1,3,TRUE,12,20,TRUE,TRUE,100,100,472769,-1,1,-1,1,2,3,0.2,0.2,5,Nico,0.2,607,TRUE,Loaned to Milan,2024-11-13T15:30:08.718593Z,49,472769.jpg,1,,O'Reilly,0,,,a,13,43,1,1422,17,2063,32,0,0.2,O’Reilly,241,2022-12-16,,p472769,18,1,9,3,21,1,1,1,2,1,26,12,2,4.4,0.9,2,0.7,14,0.03,0,0.03,0.02,2,1,1,1,,1,6,485,226,463,232,438,227,493,232,6,,4,,1,,0.15,2.89,0.39,0.15,0.1,1.62,275,180,399,185,474,220,658,270,1.08,0.23
6,manager,1,24,38,transfer,,,16,5,Managers,MNG,Manager,MNG,1,,,,,TRUE,16,20,38,Gameweek 38,2025-05-25T13:30:00Z,,65,TRUE,TRUE,6515835,1748179800,,146,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11217094,,,manager,1177726,328,321,447,447,17,11002861,328,401,,,30,5,20,16,16,3,League,3,,1,,,,,,,,"1,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,95,90,95",5,11,15,,,3,1000,10,,,30,TRUE,20,0.5,4,"+goals_scored,-goals_conceded",UTC,,UTC,30,5,20,16,16,3,League,3,,1,,,,,,,,"1,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,95,90,95",5,11,15,,,3,1000,10,,,30,TRUE,20,0.5,4,"+goals_scored,-goals_conceded",2,1,-1,,-1,,,1,6,4,10,5,,3,4,,4,1,,5,-2,-1,-3,-2,1,,,,,,1,,,,,1,,,,,2,,,,,6,,,,,3,,,,,,10,,,,,5,11,May,35,38,146,39,,,20,,Wolves,,,17,WOL,3,,,,1095,1095,1070,1070,1120,1120,38,11289716,Manager Goals Scored,mng_goals_scored,5,Managers,MNG,Manager,MNG,3,,,1,3,TRUE,12,20,TRUE,TRUE,100,100,59859,-1,1,-1,1,2,3,1.5,1.5,5,Ilkay,1.5,625,TRUE,Loaned to Milan,2024-11-13T15:30:08.718593Z,64,59859.jpg,1.9,,Gündogan,0.4,,,a,13,43,40,141800,433,135236,853,0.2,6.2,Gündogan,80,2024-08-23,,p59859,1338,1,1,3,23,1,1,1,1,1,26,12,240,181.6,440.3,164,78.5,15,1.59,2.85,4.43,25.24,2,1,1,1,,1,6,254,112,44,35,138,88,113,70,2,,2,,1,,0.11,2.89,0.19,0.3,1.7,1.55,45,24,236,110,297,134,292,91,1.01,0.2
6,manager,1,24,38,transfer,,,16,5,Managers,MNG,Manager,MNG,1,,,,,TRUE,16,20,38,Gameweek 38,2025-05-25T13:30:00Z,,65,TRUE,TRUE,6515835,1748179800,,146,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11217094,,,manager,1177726,328,321,447,447,17,11002861,328,401,,,30,5,20,16,16,3,League,3,,1,,,,,,,,"1,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,95,90,95",5,11,15,,,3,1000,10,,,30,TRUE,20,0.5,4,"+goals_scored,-goals_conceded",UTC,,UTC,30,5,20,16,16,3,League,3,,1,,,,,,,,"1,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,95,90,95",5,11,15,,,3,1000,10,,,30,TRUE,20,0.5,4,"+goals_scored,-goals_conceded",2,1,-1,,-1,,,1,6,4,10,5,,3,4,,4,1,,5,-2,-1,-3,-2,1,,,,,,1,,,,,1,,,,,2,,,,,6,,,,,3,,,,,,10,,,,,5,11,May,35,38,146,39,,,20,,Wolves,,,17,WOL,3,,,,1095,1095,1070,1070,1120,1120,38,11289716,Manager Goals Scored,mng_goals_scored,5,Managers,MNG,Manager,MNG,3,,,1,3,TRUE,12,20,TRUE,TRUE,100,100,476369,-1,1,-1,1,2,2,0,0,5,Issa,0,626,TRUE,Loaned to Benfica,2024-09-05T10:37:05.659734Z,45,476369.jpg,0,,Kaboré,0,,,u,13,43,40,491,433,783,2,0,0,Kaboré,80,2024-08-23,,p476369,1338,1,1,3,23,1,1,1,1,1,26,12,240,0,0,0,0,15,0,0,0,0,2,1,1,1,,1,6,674,250,668,250,650,247,674,250,2,,2,,1,,0.11,2.89,0.19,0.3,1.7,1.55,406,71,612,238,678,249,723,246,1.01,0.2
6,manager,1,24,38,transfer,,,16,5,Managers,MNG,Manager,MNG,1,,,,,TRUE,16,20,38,Gameweek 38,2025-05-25T13:30:00Z,,65,TRUE,TRUE,6515835,1748179800,,146,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11217094,,,manager,1177726,328,321,447,447,17,11002861,328,401,,,30,5,20,16,16,3,League,3,,1,,,,,,,,"1,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,95,90,95",5,11,15,,,3,1000,10,,,30,TRUE,20,0.5,4,"+goals_scored,-goals_conceded",UTC,,UTC,30,5,20,16,16,3,League,3,,1,,,,,,,,"1,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,95,90,95",5,11,15,,,3,1000,10,,,30,TRUE,20,0.5,4,"+goals_scored,-goals_conceded",2,1,-1,,-1,,,1,6,4,10,5,,3,4,,4,1,,5,-2,-1,-3,-2,1,,,,,,1,,,,,1,,,,,2,,,,,6,,,,,3,,,,,,10,,,,,5,11,May,35,38,146,39,,,20,,Wolves,,,17,WOL,3,,,,1095,1095,1070,1070,1120,1120,38,11289716,Manager Goals Scored,mng_goals_scored,5,Managers,MNG,Manager,MNG,3,,,1,3,TRUE,12,20,TRUE,TRUE,100,100,516250,-1,1,-1,1,2,3,0,0,5,Jacob,0,671,TRUE,Loaned to Benfica,2024-09-05T10:37:05.659734Z,45,516250.jpg,0,,Wright,0,,,a,13,43,40,2081,52,1540,55,0,0,Wright,241,2024-01-06,,p516250,1338,1,1,3,23,1,1,1,1,1,26,12,240,0,0,0,0,15,0,0,0,0,2,1,1,1,,1,6,687,279,681,280,665,272,687,279,2,,2,,1,,0.11,2.89,0.19,0.3,1.7,1.55,434,271,627,242,690,280,672,277,1.01,0.2
6,manager,1,24,38,transfer,,,16,5,Managers,MNG,Manager,MNG,1,,,,,TRUE,16,20,38,Gameweek 38,2025-05-25T13:30:00Z,,65,TRUE,TRUE,6515835,1748179800,,146,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11217094,,,manager,1177726,328,321,447,447,17,11002861,328,401,,,30,5,20,16,16,3,League,3,,1,,,,,,,,"1,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,95,90,95",5,11,15,,,3,1000,10,,,30,TRUE,20,0.5,4,"+goals_scored,-goals_conceded",UTC,,UTC,30,5,20,16,16,3,League,3,,1,,,,,,,,"1,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,95,90,95",5,11,15,,,3,1000,10,,,30,TRUE,20,0.5,4,"+goals_scored,-goals_conceded",2,1,-1,,-1,,,1,6,4,10,5,,3,4,,4,1,,5,-2,-1,-3,-2,1,,,,,,1,,,,,1,,,,,2,,,,,6,,,,,3,,,,,,10,,,,,5,11,May,35,38,146,39,,,20,,Wolves,,,17,WOL,3,,,,1095,1095,1070,1070,1120,1120,38,11289716,Manager Goals Scored,mng_goals_scored,5,Managers,MNG,Manager,MNG,3,,,1,3,TRUE,12,20,TRUE,TRUE,100,100,554194,-1,1,-1,1,2,2,0,0,5,Jahmai,0,672,TRUE,Loaned to Benfica,2024-11-13T15:30:08.805382Z,40,554194.jpg,0.5,,Simpson-Pusey,0,,,a,13,43,1,5528,88,3723,88,0,0.2,Simpson-Pusey,241,2024-07-23,,p554194,95,1,1,3,2,1,1,1,1,1,26,12,7,19.6,2.2,2,2.4,1,0,0.01,0.01,2.37,2,1,1,1,,1,6,435,154,447,162,429,154,458,159,2,,2,,1,,0.11,2.89,0.01,0.01,2.25,1.89,687,214,496,181,512,178,582,199,0.95,0.2
6,manager,1,24,38,transfer,,,16,5,Managers,MNG,Manager,MNG,1,,,,,TRUE,16,20,38,Gameweek 38,2025-05-25T13:30:00Z,,65,TRUE,TRUE,6515835,1748179800,,146,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11217094,,,manager,1177726,328,321,447,447,17,11002861,328,401,,,30,5,20,16,16,3,League,3,,1,,,,,,,,"1,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,95,90,95",5,11,15,,,3,1000,10,,,30,TRUE,20,0.5,4,"+goals_scored,-goals_conceded",UTC,,UTC,30,5,20,16,16,3,League,3,,1,,,,,,,,"1,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,95,90,95",5,11,15,,,3,1000,10,,,30,TRUE,20,0.5,4,"+goals_scored,-goals_conceded",2,1,-1,,-1,,,1,6,4,10,5,,3,4,,4,1,,5,-2,-1,-3,-2,1,,,,,,1,,,,,1,,,,,2,,,,,6,,,,,3,,,,,,10,,,,,5,11,May,35,38,146,39,,,20,,Wolves,,,17,WOL,3,,,,1095,1095,1070,1070,1120,1120,38,11289716,Manager Goals Scored,mng_goals_scored,5,Managers,MNG,Manager,MNG,3,,,1,3,TRUE,12,20,TRUE,TRUE,100,100,447880,-1,1,-1,1,2,2,0,0,5,Josh,0,675,TRUE,Loaned to Stoke City,2025-01-24T10:47:24.891848Z,40,447880.jpg,0,,Wilson-Esbrand,0,,,u,13,43,1,2181,88,1886,53,0,0,Wilson-Esbrand,241,2021-09-17,,p447880,95,1,1,3,2,1,1,1,1,1,26,12,7,0,0,0,0,1,0,0,0,0,2,1,1,1,,1,6,571,199,553,196,514,183,572,199,2,,2,,1,,0.11,2.89,0.01,0.01,2.25,1.89,651,185,466,158,576,197,650,217,0.95,0.2
6,manager,1,24,38,transfer,,,16,5,Managers,MNG,Manager,MNG,1,,,,,TRUE,16,20,38,Gameweek 38,2025-05-25T13:30:00Z,,65,TRUE,TRUE,6515835,1748179800,,146,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11217094,,,manager,1177726,328,321,447,447,17,11002861,328,401,,,30,5,20,16,16,3,League,3,,1,,,,,,,,"1,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,95,90,95",5,11,15,,,3,1000,10,,,30,TRUE,20,0.5,4,"+goals_scored,-goals_conceded",UTC,,UTC,30,5,20,16,16,3,League,3,,1,,,,,,,,"1,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,95,90,95",5,11,15,,,3,1000,10,,,30,TRUE,20,0.5,4,"+goals_scored,-goals_conceded",2,1,-1,,-1,,,1,6,4,10,5,,3,4,,4,1,,5,-2,-1,-3,-2,1,,,,,,1,,,,,1,,,,,2,,,,,6,,,,,3,,,,,,10,,,,,5,11,May,35,38,146,39,,,20,,Wolves,,,17,WOL,3,,,,1095,1095,1070,1070,1120,1120,38,11289716,Manager Goals Scored,mng_goals_scored,5,Managers,MNG,Manager,MNG,3,,,1,3,TRUE,12,20,TRUE,TRUE,100,100,487837,-1,1,-1,1,2,4,0.2,0.2,5,Divin,0.2,698,TRUE,Loaned to Stoke City,2025-01-24T10:47:24.891848Z,45,487837.jpg,1,,Mubama,0.1,,,a,13,43,1,25857,865,13470,822,0,0.2,Mubama,241,2024-12-15,,p487837,27,1,1,3,2,1,1,1,1,1,26,12,2,0.2,0.1,5,0.5,1,0.04,0,0.04,0.02,2,1,1,1,,1,6,510,52,487,53,408,51,498,52,2,,2,,1,,0.13,2.89,0.01,0.13,0.07,1.89,411,68,385,38,451,45,414,62,0.95,0.2
6,manager,1,24,38,transfer,,,16,5,Managers,MNG,Manager,MNG,1,,,,,TRUE,16,20,38,Gameweek 38,2025-05-25T13:30:00Z,,65,TRUE,TRUE,6515835,1748179800,,146,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11217094,,,manager,1177726,328,321,447,447,17,11002861,328,401,,,30,5,20,16,16,3,League,3,,1,,,,,,,,"1,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,95,90,95",5,11,15,,,3,1000,10,,,30,TRUE,20,0.5,4,"+goals_scored,-goals_conceded",UTC,,UTC,30,5,20,16,16,3,League,3,,1,,,,,,,,"1,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,95,90,95",5,11,15,,,3,1000,10,,,30,TRUE,20,0.5,4,"+goals_scored,-goals_conceded",2,1,-1,,-1,,,1,6,4,10,5,,3,4,,4,1,,5,-2,-1,-3,-2,1,,,,,,1,,,,,1,,,,,2,,,,,6,,,,,3,,,,,,10,,,,,5,11,May,35,38,146,39,,,20,,Wolves,,,17,WOL,3,,,,1095,1095,1070,1070,1120,1120,38,11289716,Manager Goals Scored,mng_goals_scored,5,Managers,MNG,Manager,MNG,3,,,1,3,TRUE,12,20,TRUE,TRUE,100,100,494307,-1,1,-1,1,2,2,0,0,5,Max,0,703,TRUE,Loaned to Stoke City,2025-01-24T10:47:24.891848Z,40,494307.jpg,0,,Alleyne,0,,,a,13,43,1,547,39,350,37,0,0,Alleyne,241,2022-12-16,,p494307,27,1,1,3,2,1,1,1,1,1,26,12,2,0,0,0,0,1,0,0,0,0,2,1,1,1,,1,6,578,202,560,199,522,187,579,202,2,,2,,1,,0.13,2.89,0.01,0.13,0.07,1.89,660,190,473,161,583,200,705,238,0.95,0.2
